code,성별,상품명,현재가,할인,소매
p01912908,"여성","ZW 컬렉션 스트라이프 파자마 팬츠","₩35,900","-60%",""
p07149057,"여성","ZW COLLECTION 하이웨이스트 팬츠","₩35,900","-60%",""
p01934022,"여성","JEANS Z1975 조거 와이드 레그 하이웨이스트","₩21,900","-60%",""
p08820597,"여성","하이웨이스트 스트레이트 팬츠","₩31,900","-60%",""
p06840067,"여성","JEANS ZW COLLECTION CULOTTE 미드라이즈","₩31,900","-60%","긴팔"
p08372094,"여성","배럴 카고 포켓 팬츠","₩31,900","-60%",""
p01478042,"여성","ZW 컬렉션 플랫 프론트 와이드 레그 팬츠","₩43,900","-60%",""
p04387064,"여성","스트레이트 치노 팬츠","₩22,900","-60%",""
p05039223,"여성","소프트 터치 팔라초 팬츠","₩11,900","-60%",""
p02257509,"여성","골드 버튼 팔라초 팬츠","₩23,900","-60%",""
p03641391,"여성","벌룬 인터록 팬츠","₩22,900","-50%",""
p05854411,"여성","러플 스트레이트 팬츠","₩39,900","-50%",""
p02007686,"여성","와이드 레그 팬츠 씬 벨트","₩31,900","-60%",""
p01478026,"여성","벨티드 플랫 프론트 팬츠","₩31,900","-60%",""
p04333054,"여성","ZW 컬렉션 벌룬 체크 팬츠","₩31,900","-60%",""
p02397582,"여성","핀스트라이프 팬츠","₩23,900","-60%",""
p09929022,"여성","플랫 프론트 벨트 팬츠","₩15,900","-60%",""
p02291844,"여성","캐럿 카고 팬츠","₩23,900","-60%",""
p02562112,"여성","플랫 프론트 스트레이트 팬츠","₩31,900","-60%",""
p02436761,"여성","스트레이트 러스틱 팬츠","₩23,900","-60%",""
p03564090,"여성","스트라이프 큐롯 팬츠","₩22,900","-60%",""
p01967772,"여성","스트라이프 벌룬 팬츠 ZW 컬렉션","₩35,900","-60%",""
p01255425,"여성","벌룬핏 잠옷 팬츠","₩17,900","-50%",""
p05644204,"여성","플러시 와이드 팬츠","₩21,900","-60%",""
p02406552,"여성","미드라이즈 배럴 팬츠","₩31,900","-60%",""
p07484021,"여성","버클 배럴 팬츠","₩23,900","-60%",""
p06147120,"여성","JEANS Z1975 CULOTTE 하이웨이스트 COMFORT","₩22,900","-60%",""
p02591713,"여성","플리츠 치노 팬츠","₩23,900","-60%",""
p03046032,"여성","페이퍼백 벌룬 팬츠","₩23,900","-60%",""
p04813318,"여성","레이스 팬츠","₩22,900","-50%",""
p02419980,"여성","메탈릭 얀 스팽글 벌룬 팬츠","₩35,900","-60%",""
p01165115,"여성","엘라스틱 웨이스트 와이드 팬츠","₩23,900","-60%",""
p01608028,"여성","크로스 허리 팬츠","₩31,900","-60%",""
p01223022,"여성","크로셰 콤비 팬츠","₩21,900","-60%",""
p08372149,"여성","엘라스틱 웨이스트 팬츠","₩21,900","-60%","반팔"
p04387278,"여성","스트레이트 팬츠 NERVIO","₩23,900","-60%",""
p01608040,"여성","핀스트라이프 플랫 프론트 와이드 팬츠","₩23,900","-60%",""
p02565785,"여성","린넨 혼방 퀼로트 팬츠","₩23,900","-60%",""
p02808657,"여성","리본 린넨 벌룬 팬츠","₩23,900","-60%",""
p02659529,"여성","벨티드 와이드 팬츠","₩31,900","-60%",""
p08073068,"여성","배럴 헤링본 팬츠","₩15,900","-60%",""
p01923756,"여성","ZW 컬렉션 린넨 혼방 팬츠","₩43,900","-60%",""
p04772406,"여성","핀 스트라이프 로우라이즈 팬츠","₩29,900","-50%",""
p09881672,"여성","하이웨이스트 카고 팬츠","₩31,900","-60%",""
p04391411,"여성","나일론 오버레이 웨이스트 팬츠","₩39,900","-50%",""
p02624809,"여성","100% 린넨 스트레이트 팬츠","₩35,900","-60%",""
p09306022,"여성","JEANS Z1975 CULOTTE 하이웨이스트 스티치","₩23,900","-60%",""
p02133621,"여성","코듀로이 배럴 팬츠","₩23,900","-60%",""
p01960971,"여성","스트라이프 팬츠 ZW 컬렉션","₩51,900","-60%",""
p06136048,"여성","ZW 컬렉션 스트라이프 와이드 레그 팬츠","₩35,900","-60%",""
p05580008,"여성","와이드 롱 팬츠","₩21,900","-60%",""
p02362301,"여성","카고 카프리 팬츠","₩31,900","-60%","반팔"
p02697733,"여성","배럴 카고 팬츠","₩31,900","-60%",""
p02382131,"여성","WILLY CHAVARRIA X ZARA 루즈 스트레이트 팬츠","₩59,900","-60%",""
p04043240,"여성","린넨 팬츠 ZW 컬렉션","₩43,900","-60%",""
p04174009,"여성","카프리 팬츠","₩17,900","-50%",""
p04661446,"여성","도트 카프리 팬츠","₩27,900","-50%",""
p02433593,"여성","턱시도 팬츠","₩23,900","-60%",""
p01255577,"여성","벌룬 플리츠 팬츠","₩39,900","-50%",""
p01608822,"여성","더블 웨이스트 와이드 팬츠","₩23,900","-60%",""
p04365235,"여성","벌룬 플리츠 팬츠","₩39,900","-50%",""
p03666020,"여성","플루이드 슬릿 팬츠","₩21,900","-60%","긴팔"
p06136050,"여성","ZW 컬렉션 핀스트라이프 팬츠","₩35,900","-60%",""
p01944305,"여성","ZW 컬렉션 울 혼방 벌룬 팬츠","₩59,900","-60%",""
p01165105,"여성","스트레이트 러스틱 팬츠","₩19,900","-60%",""
p06929251,"여성","드로스트링 루즈 팬츠","₩29,900","-50%",""
p02184962,"여성","ZW 컬렉션 체크 와이드 레그 팬츠","₩51,900","-60%","긴팔"
p01922677,"여성","ZW 컬렉션 비스코스 크롭 팬츠","₩51,900","-60%",""
p01950199,"여성","ZW 컬렉션 와이드 레그 플리츠 팬츠","₩43,900","-60%",""
p07200010,"여성","루즈 핏 스티치 팬츠","₩27,900","-50%",""
p02587058,"여성","플로럴 패턴 린넨 팬츠","₩23,900","-60%",""
p02180502,"여성","로우라이즈 와이드 팬츠","₩39,900","-50%",""
p02530495,"여성","스트레이트 팬츠","₩23,900","-60%",""
p04387163,"여성","헤링본 꼬임 벨트 팬츠","₩23,900","-60%",""
p01971030,"여성","스트라이프 패턴 와이드 팬츠","₩22,900","-60%",""
p08822955,"여성","콘트라스트 파이핑 와이드 팬츠","₩22,900","-60%",""
p04088046,"여성","ZW 컬렉션 카고 팬츠","₩43,900","-60%",""
p07149068,"여성","ZW 컬렉션 스트라이프 파자마 팬츠","₩23,900","-60%",""
p04441040,"여성","ZW 컬렉션 카프리 미드라이즈 자수 청바지","₩35,900","-60%",""
p04043041,"여성","ZW 컬렉션 볼륨 와이드 레그 팬츠","₩35,900","-60%",""
p03253327,"여성","와이드 워시드 이펙트 팬츠","₩14,900","-50%",""
p01478226,"여성","플레어 팬츠","₩23,900","-60%",""
p02173608,"여성","플랫 프론트 와이드 팬츠","₩23,900","-60%","반팔"
p01927998,"여성","ZW 컬렉션 프릴 팬츠","₩51,900","-60%",""
p03666114,"여성","스트라이프 와이드 팬츠","₩22,900","-60%",""
p05039396,"여성","텍스처 스트레이트 팬츠","₩22,900","-50%",""
p02541898,"여성","루즈 배럴 팬츠","₩23,900","-60%",""
p05247052,"여성","ZW 컬렉션 루즈 팬츠","₩43,900","-60%",""
p03046091,"여성","린넨 사파리 팬츠","₩22,900","-60%",""
p05067301,"여성","스트레치 카프리 팬츠","₩22,900","-50%",""
p02753235,"여성","로 라이즈 스트레이트 팬츠","₩22,900","-60%",""
p02342326,"여성","ZW 컬렉션 플리츠 와이드 팬츠","₩39,900","-60%",""
p04786066,"여성","ZW 컬렉션 100% 리넨 플레어 팬츠","₩35,900","-60%",""
p07149043,"여성","ZW 컬렉션 핀스트라이프 플랫 프론트 와이드 레그 팬츠","₩43,900","-60%",""
p01921570,"여성","ZW 컬렉션 앞면 스티치 스트레이트 팬츠","₩35,900","-60%",""
p01904033,"여성","하운드 투스 파레오 팬츠 ZW 컬렉션","₩39,900","-60%",""
p01928355,"여성","ZW 컬렉션 스트라이프 배럴 팬츠","₩31,900","-60%",""
p02645809,"여성","100% 린넨 스트레이트 팬츠","₩35,900","-60%",""
p09479081,"여성","ZW 컬렉션 포플린 팬츠","₩35,900","-60%",""
p01255400,"여성","플리츠 스트라이프 벌룬 팬츠","₩29,900","-50%",""
p03067434,"여성","벨트 루프 플레어 팬츠","₩27,900","-50%",""
p04661402,"여성","벌룬 플리츠 팬츠","₩29,900","-50%",""
p08372048,"여성","벨티드 배기 팬츠","₩23,900","-60%",""
p02339377,"여성","롤업 헴라인 로우라이즈 치노 팬츠","₩22,900","-60%",""
p06147056,"여성","JEANS Z1975 카프리 미드라이즈 지퍼","₩21,900","-60%",""
p08372346,"여성","하이웨이스트 스트레이트 팬츠","₩23,900","-60%",""
p05644013,"여성","와이드 루즈 팬츠","₩22,900","-50%",""
p01478631,"여성","하이웨이스트 팬츠","₩21,900","-60%",""
p05039278,"여성","텍스처 스트레이트 팬츠","₩22,900","-50%",""
p01003054,"여성","포켓 큐롯 팬츠","₩23,900","-60%",""
p08316696,"여성","콘트라스트 웨이스트 스트레이트 팬츠","₩23,900","-60%",""
p07484071,"여성","와이드 플리츠 팬츠","₩23,900","-60%",""
p08417152,"여성","벌룬 팬츠","₩19,900","-60%",""
p04174043,"여성","헤비 코튼 와이드 레그 팬츠","₩19,900","-60%",""
p02335171,"여성","인터록 스트레이트 팬츠","₩19,900","-60%",""
p08372106,"여성","커프스 로우라이즈 조거 팬츠","₩21,900","-60%",""
p01909767,"여성","ZW 컬렉션 스트레이트 팬츠","₩51,900","-60%","반팔"
p05039216,"여성","스트럭처 팬츠","₩13,900","-61%",""
p08101210,"여성","DRP PNT 16","₩59,900","-60%",""
p04043904,"여성","SRL PNT 16","₩59,900","-60%",""
p02099617,"여성","ZW COLLECTION LIMITED EDITION 크롭 플레어 팬츠","₩59,900","-60%",""
p01951006,"여성","ZW 컬렉션 린넨 혼방 벌룬 팬츠","₩43,900","-60%",""
p01758146,"여성","100% 비스코스 새틴 팬츠","₩43,900","-60%",""
p05344114,"여성","레이스 새틴 팬츠","₩43,900","-60%",""
p09029032,"여성","린넨 혼방 배기 팬츠","₩51,900","-60%",""
p01937074,"여성","스트라이프 린넨 팬츠 ZW 컬렉션","₩39,900","-60%",""
p09479083,"여성","ZW 컬렉션 크롭 팬츠","₩35,900","-60%",""
p04088047,"여성","ZW 컬렉션 콤비 포켓 팬츠","₩43,900","-60%","반팔"
p07521067,"여성","린넨 혼방 카고 팬츠 ZW 컬렉션","₩43,900","-60%",""
p05344106,"여성","레이스 스트라이프 카프리 팬츠","₩43,900","-60%",""
p03666021,"여성","콘트라스트 파레오 스트레이트 팬츠","₩31,900","-60%",""
p05216080,"여성","ZW 컬렉션 배럴 팬츠","₩39,900","-60%",""
p01941398,"여성","ZW 컬렉션 앞면 플리츠 팬츠","₩39,900","-60%",""
p05474065,"여성","ZW 컬렉션 미드라이즈 카프리 청바지","₩35,900","-60%",""
p02180414,"여성","핀스트라이프 플레어 팬츠","₩29,900","-50%",""
p03607021,"여성","멀티 포켓 카고 팬츠","₩29,900","-50%",""
p01067104,"여성","폴리아미드 혼방 레이스 쇼츠","₩29,900","-50%",""
p03067419,"여성","플레어 팬츠","₩27,900","-50%",""
p03067452,"여성","스트라이프 루즈 팬츠","₩27,900","-50%",""
p05344045,"여성","ZW 컬렉션 스트레이트 치노 팬츠","₩31,900","-60%",""
p02857824,"여성","볼륨 플리츠 팬츠","₩31,900","-60%",""
p08779116,"여성","라이오셀 블렌드 버튼 팬츠","₩31,900","-60%",""
p01930472,"여성","ZW 컬렉션 크롭 팬츠","₩31,900","-60%",""
p01416030,"여성","로우라이즈 버튼홀 스트레이트 팬츠","₩31,900","-60%",""
p03564089,"여성","펀칭 자수 큐롯 팬츠","₩23,900","-60%",""
p02509771,"여성","린넨 배럴 팬츠","₩23,900","-60%",""
p05427434,"여성","플루이드 팔라초 팬츠","₩24,900","-50%",""
p02010315,"여성","카고 포켓 캐롯 팬츠","₩23,900","-60%",""
p02753238,"여성","미드라이즈 스트레이트 팬츠","₩23,900","-60%","긴팔"
p05039204,"여성","볼륨 팬츠","₩21,900","-60%",""
p04745029,"여성","엘라스틱 웨이스트 벌룬 팬츠","₩21,900","-60%",""
p02530507,"여성","하이웨이스트 스트레이트 팬츠","₩23,900","-60%",""
p02932727,"여성","글리터 새틴 팬츠","₩23,900","-60%",""
p02879556,"여성","광택 페이크 와이드 팬츠","₩23,900","-60%",""
p02457697,"여성","벨티드 스트레이트 팬츠","₩23,900","-60%",""
p02173509,"여성","와이드 플리츠 팬츠","₩23,900","-60%",""
p04387262,"여성","벨티드 스트레이트 팬츠","₩23,900","-60%",""
p02916496,"여성","메탈 버튼 팬츠","₩23,900","-60%",""
p05644201,"여성","패치 플러시 팬츠","₩21,900","-60%",""
p05584191,"여성","스트레치 플레어 팬츠","₩19,900","-60%",""
p01368022,"여성","메리노 울 스키 컬렉션 심리스 레깅스","₩19,900","-60%",""
p04388021,"여성","THERMOLITE® CORE SKI 컬렉션 심리스 서모 레깅스","₩11,900","-60%",""
p04043052,"여성","ZW 컬렉션 스트라이프 파레오 팬츠","₩35,900","-60%",""
p02422241,"여성","LNN PNT 16","₩67,900","-60%",""
p07290050,"여성","ZW 컬렉션 스트라이프 파자마 팬츠","₩39,900","-60%",""
p04043044,"여성","ZW 컬렉션 슬릿 플레어 팬츠","₩43,900","-60%",""
p07149079,"여성","ZW 컬렉션 앞면 플리츠 팬츠","₩35,900","-60%",""
p01964133,"여성","ZW 컬렉션 100% 라미 스트라이프 팬츠","₩43,900","-60%",""
p02910650,"여성","스트라이프 스트레이트 팬츠","₩23,900","-60%",""
p04786200,"여성","레이스 스트라이프 팬츠","₩35,900","-60%",""
p01958013,"여성","플루이드 플리츠 팬츠 ZW 컬렉션","₩43,900","-60%",""
p01905806,"여성","ZW 컬렉션 울 하이웨이스트 팬츠","₩51,900","-60%",""
p02781731,"여성","링클 이펙트 퀼로트 팬츠","₩31,900","-60%",""
p02807241,"여성","도트 플레어 팬츠","₩23,900","-60%",""
p06136245,"여성","ZW 컬렉션 플리츠 와이드 레그 팬츠","₩35,900","-60%",""
p01946341,"여성","ZW 컬렉션 자카드 와이드 레그 팬츠","₩51,900","-60%",""
p04043051,"여성","ZW 컬렉션 핀 스트라이프 팬츠","₩35,900","-60%","반팔"
p06895083,"여성","ZW 컬렉션 스팽글 카고 팬츠","₩51,900","-60%","긴팔"
p06145054,"여성","페이크 워싱 플러시 팬츠","₩27,900","-50%",""
p06000143,"여성","ZW COLLECTION LIMITED EDITION 자카드 팬츠","₩51,900","-60%",""
p06895080,"여성","ZW 컬렉션 프릴 벌룬 팬츠","₩59,900","-60%",""
p01255459,"여성","시퀸 루즈 팬츠","₩44,900","-50%",""
p04391406,"여성","조절 가능한 밑단 큐롯 팬츠","₩17,900","-50%",""
p00340042,"여성","배럴 카고 팬츠 ZW COLLECTION","₩43,900","-60%",""
p03666078,"여성","플랫 프론트 벌룬 팬츠","₩23,900","-60%",""
p02852595,"여성","콘트라스트 웨이스트 스트레이트 팬츠","₩23,900","-60%",""
p01925828,"여성","ZW 컬렉션 와이드 레그 팬츠","₩35,900","-60%",""
p09030022,"여성","100% 린넨 벌룬 팬츠","₩51,900","-60%",""
p03067446,"여성","과일 패턴 드로스트링 팬츠","₩29,900","-50%",""
p05216073,"여성","JEANS CULOTTE 스트라이프 미드라이즈 ZW COLLECTION","₩31,900","-60%",""
p02350331,"여성","플랫 프론트 와이드 레그 팬츠 ZW 컬렉션","₩35,900","-60%","반팔"
p01165130,"여성","스트라이프 와이드 팬츠","₩22,900","-60%",""
p02347972,"여성","ZW 컬렉션 카프리 팬츠","₩35,900","-60%",""
p02180419,"여성","새틴 플레어 팬츠","₩24,900","-50%","반팔"
p05039281,"여성","플레어 스티치 레깅스","₩19,900","-60%",""
p05247043,"여성","ZW 컬렉션 로우라이즈 플레어 팬츠","₩43,900","-60%",""
p02405777,"여성","LIMITED EDITION 린넨 혼방 스트라이프 팬츠","₩59,900","-60%",""
p02180417,"여성","드로스트링 팔라초 팬츠","₩27,900","-50%",""
p02716135,"여성","로우라이즈 스트레이트 팬츠","₩23,900","-60%",""
p02585955,"여성","벨트 고리 큐롯 팬츠","₩23,900","-60%",""
p05584263,"여성","스트레치 와이드 팬츠","₩19,900","-60%",""
p02670612,"여성","슬림핏 새틴 팬츠","₩23,900","-60%",""
p04387104,"여성","루즈 와이드 팬츠","₩22,900","-60%",""
p05344128,"여성","100% 비스코스 팬츠","₩35,900","-60%","긴팔"
p08372145,"여성","린넨 스트레이트 팬츠","₩22,900","-60%",""
p04786142,"여성","조젯 레이스 콤비 팬츠","₩51,900","-60%",""
p06354101,"여성","100% 코튼 레이스 팬츠","₩39,900","-60%",""
p02804003,"여성","메탈릭 얀 니트 벌룬 팬츠","₩43,900","-60%",""
p01957131,"여성","ZW 컬렉션 플라워 팬츠","₩39,900","-60%",""
p04344044,"여성","린넨 플리츠 주름 팬츠 ZW 컬렉션","₩35,900","-60%",""
p01608037,"여성","플랫 프론트 스트레이트 팬츠","₩23,900","-60%",""
p09011826,"여성","LIMITED EDITION 플라워 베이비 팬티","₩27,900","-50%",""
p04387457,"여성","와이드 웨이스트 레깅스","₩17,900","-61%",""
p01478231,"여성","체크 하이웨이스트 팬츠","₩21,900","-60%",""
p06098913,"여성","LIMITED EDITION 스웨이드 가죽 팬츠","₩263,900","-60%",""
p01478731,"여성","발목 하이웨이스트 팬츠","₩13,900","-61%",""
p02335165,"여성","인터록 플레어 너브 팬츠","₩24,900","-50%",""
p08073034,"여성","RECCO® 테크놀로지 스키 컬렉션 방수 방풍 플레어 팬츠","₩39,900","-60%",""
p03199152,"여성","롤업 웨이스트 팬츠","₩17,900","-61%",""
p01355013,"여성","레이스 폴리아미드 레깅스","₩29,900","-50%",""
p01165280,"여성","벨티드 플리츠 스트레이트 팬츠","₩31,900","-60%",""
p02488106,"여성","레이스 새틴 팬츠","₩31,900","-60%",""
p09443893,"여성","비스코스 혼방 스트라이프 팬츠","₩43,900","-60%",""
p01377107,"여성","비즈 자수 팬츠","₩51,900","-60%",""
p07521109,"여성","자수 러플 쇼츠","₩51,900","-60%",""
p03012369,"여성","ZW COLLECTION LIMITED EDITION 플리츠 팬츠","₩43,900","-60%",""
p06109891,"여성","JEANS Z1975 카고 배럴 미드라이즈","₩35,900","-60%",""
